,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3
10,11,Buffalo Games - Charles Wysocki - Trick Or Treat Hotel - 1000 Piece Jigsaw Puzzle,2,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91VUndDLlTL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the United States',5.0,https://amazon.com/Buffalo-Games-Charles-Wysocki-Jigsaw/dp/B07VR21XHH,,0.0,,0.0,,0.0,,0.0
11,12,Buffalo Games - Chuck Pinson - Cottage By The Sea - 1000 Piece Jigsaw Puzzle,47,9.97,Buffalo Games -,https://images-na.ssl-images-amazon.com/images/I/91p-wyQlmNL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.1,https://amazon.com/Buffalo-Games-Pinson-Cottage-Jigsaw/dp/B07BV3MFTQ,-0.35640000000000005,5.0,0.3628687500000001,16.0,0.19095555555555555,9.0,0.5586666666666668,12.0
12,13,Buffalo Games - Darrell Bush - Coastal Twilight - 1000 Piece Jigsaw Puzzle,118,9.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/918Sb1CWtTL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 in. X 19.75 in Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.2,https://amazon.com/Buffalo-Games-Darrell-Coastal-Twilight/dp/B01LYK8432,-0.21146176470588232,17.0,0.44809090909090915,33.0,0.12442599999999998,25.0,0.5387181818181818,33.0
13,14,"Ravensburger Bizarre Bookshop 2 1000 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",503,17.06,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/A15%2BxC7SVBL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",4.5,https://amazon.com/Ravensburger-Bizarre-Bookshop-Jigsaw-Puzzle/dp/B00DBWAVYY,-0.2684315789473683,57.0,0.4025988439306358,173.0,0.38658506410256394,104.0,0.5635094135802469,162.0
14,15,Buffalo Games - Vivid Collection - Rainbow City - 1000 Piece Jigsaw Puzzle,98,10.88,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91yko4lyc6L._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.4,https://amazon.com/Buffalo-Games-Collection-Rainbow-Jigsaw/dp/B078MTX3T4,-0.22581666666666658,15.0,0.28416935483870975,31.0,0.23490873015873015,21.0,0.5982297101449273,46.0
15,16,Buffalo Games - Aimee Stewart Yard Sale - 1000 Piece Jigsaw Puzzle,5,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91uXfjI8lgL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the United States',4.7,https://amazon.com/Buffalo-Games-Stewart-Jigsaw-Puzzle/dp/B07T7RKQJG,,0.0,0.5472,1.0,0.0286,1.0,0.5503166666666667,3.0
16,17,Vermont Christmas Company Halloween Barn Dance Jigsaw Puzzle 1000 Piece,44,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81UP2mRn3AL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board This Halloween puzzle is perfect for building anticipation leading up to the holiday!'",4.3,https://amazon.com/Vermont-Christmas-Company-Halloween-Jigsaw/dp/B071751Y7J,-0.07896249999999998,4.0,0.45644999999999997,10.0,0.1419541666666667,12.0,0.4817875000000001,12.0
17,18,Buffalo Games - Charles Wysocki - Moonlight & Roses - 1000 Piece Jigsaw Puzzle,144,8.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91s64172t7L._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.2,https://amazon.com/Buffalo-Games-Charles-Wysocki-Moonlight/dp/B071R6B9WL,-0.2995882352941176,17.0,0.31722814814814826,45.0,0.21711861111111108,30.0,0.5542438405797102,46.0
18,19,Difficult Donuts - 1000 Piece Jigsaw Puzzle,85,16.49,Cozytime Puzzles,https://images-na.ssl-images-amazon.com/images/I/91SDvsFyOQL._SL1500_.jpg,"'Manufactured from thick, premium cardboard. 1,000 random, unique cut pieces. Large 26.625"" x 19.25"" size. Lifetime free lost piece replacement. Bonus poster included'",4.5,https://amazon.com/Jigsaw-Puzzle-Difficult-Donuts-Pieces/dp/B07DHZ2HY5,-0.34647777777777783,12.0,0.20909864864864872,37.0,0.1547058823529412,17.0,0.3926638888888889,18.0
19,20,Buffalo Games - Charles Wysocki - Noah & Friends - 1000 Piece Jigsaw Puzzle,2,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91tcukiClaL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the United States',5.0,https://amazon.com/Buffalo-Games-Charles-Wysocki-Friends/dp/B07T32CLR4,,0.0,-0.2755,1.0,,0.0,,0.0
20,21,Ingooood Rainy Night Walk paper puzzle 1000 pieces,296,25.99,Ingooood,https://images-na.ssl-images-amazon.com/images/I/91BG71FWCwL._SL1500_.jpg,"'Jigsaw puzzles by artist Leonid Afremov feature comforting, warm landscapes All our puzzles contain unique interlocking pieces that are made of sturdy blue chipboard on recycled paper 1000 piece puzzles measure 50x75CM - larger pieces for easy handling. Every Paper Puzzle is proudly manufactured in China with a 100% customer satisfaction guarantee. 100% New Brand and High Quality'",4.0,https://amazon.com/Ingooood-Rainy-Night-puzzle-pieces/dp/B01MDQBGM2,-0.2375492537313432,67.0,0.27301713395638627,107.0,0.2946924607843136,85.0,0.510431111111111,135.0
21,22,White Mountain Puzzles Readers Paradise - 1000 Piece Jigsaw Puzzle,264,13.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81g8%2BZ%2B%2Bk1L._SL1200_.jpg,"'Wish upon a book: be immediately drawn into this magical shop with stacks of tomes offering the classics, history, poetry, travel and much more. The amount of detail in this painting is astonishing!', ""1000 piece puzzle: captivate the entire family with this fantastic piece! Find a cozy nook to settle into upstairs or downstairs and if you're lucky, the Kitty might curl up on your lap."", 'Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-Readers-Paradise/dp/B01M20XV6K,-0.28293092105263157,38.0,0.3840339409722222,96.0,0.2437267370892019,71.0,0.44479444444444427,87.0
22,23,Buffalo Games - Photography - Iceland Sunset - 1000 Piece Jigsaw Puzzle,31,9.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81qxWcq-RvL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',3.5,https://amazon.com/Buffalo-Games-Photography-Iceland-Sunset/dp/B07JJV8ZKB,-0.3169166666666667,6.0,0.10343750000000002,4.0,-0.06936666666666667,11.0,0.3240230769230769,13.0
23,24,Buffalo Games - Charles Wysocki - TWAS' The Twilight Before Christmas - 1000 Piece Jigsaw Puzzle,42,6.66,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91%2BnVONXXoL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.6,https://amazon.com/Buffalo-Games-Charles-Twilight-Christmas/dp/B07G8QF2N5,-0.0809875,4.0,0.44364,5.0,0.42867500000000003,4.0,0.539925,10.0
24,25,Buffalo Games - Country Life Collection - Antique Market - 1000 Piece Jigsaw Puzzle,2,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81TCbpkgi7L._SL1500_.jpg,'Contains 1000 pieces. Finished size is 26.75 x 19.75 inches. Manufactured from premium quality materials. Made in the United States. Bonus poster included for help in solving',3.5,https://amazon.com/Buffalo-Games-Country-Collection-Antique/dp/B07T7R1JPL,,0.0,-0.0446,1.0,,0.0,,0.0
25,26,Buffalo Games - Darrell Bush - Summertime - 1000 Piece Jigsaw Puzzle,128,9.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81gmyIfMMGL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.3,https://amazon.com/Buffalo-Games-Darrell-Summertime-Jigsaw/dp/B01CC5NGN8,-0.34467333333333333,15.0,0.26070131578947375,38.0,0.16770799999999997,25.0,0.5928304878048781,41.0
26,27,White Mountain Puzzles Cereal Boxes - 1000 Piece Jigsaw Puzzle,80,13.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/91gpJfZbusL._SL1200_.jpg,"'A customer favorite: introducing a new and improved image of the popular White Mountain Puzzles – cereal boxes jigsaw puzzle, now with all new artwork from general Mills For the cereal Lover: featuring a collage of the timeless General Mills cereal boxes, This colorful jigsaw puzzle will bring hours of fun and entertainment to both young and old cereal lovers About the artist: with his seemingly endless supply of ideas and creativity, Charlie Girard is one of our most popular designers and the creator of fantastic and unique collage puzzles More to puzzle building: art jigsaw puzzles are a fun, inexpensive way to enjoy works of art first hand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills Specifics: includes 1, 000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle Dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.0,https://amazon.com/White-Mountain-Puzzles-Cereal-Boxes/dp/B01N5Q40GV,-0.17655416666666665,12.0,0.3815789473684211,19.0,0.1278766666666667,15.0,0.31395357142857133,14.0
27,28,Buffalo Games - Aimee Stewart - Beach Vacation - 1000 Piece Jigsaw Puzzle,37,14.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91m2CF4dDIL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.8,https://amazon.com/Buffalo-Games-Stewart-Vacation-Jigsaw/dp/B07G8ZSTQF,-0.05238,5.0,0.31186250000000004,8.0,0.37402500000000005,5.0,0.5806197802197803,13.0
28,29,Buffalo Games - Charles Wysocki - Peach of A Day - 1000 Piece Jigsaw Puzzle,2,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81gW3bsAKBL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the United States',5.0,https://amazon.com/Buffalo-Games-Charles-Wysocki-Jigsaw/dp/B07T32DQB9,,0.0,0.4215,1.0,,0.0,0.6682,1.0
29,30,White Mountain Puzzles Candy Wrappers - 1000Piece Jigsaw Puzzle,844,17.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/A10S%2BN9dv3L._SL1500_.jpg,"'A CUSTOMER FAVORITE: Take a sweet stroll down memory lane with the Candy Wrappers puzzle. This bestseller exceptional piece will make a great gift for both young and older candy lovers 1000 PIECES OF FUN: Featuring a collage of timeless candy brands, this colorful jigsaw puzzle will bring something to the table for all ages. Entertainment everyone can enjoy!. A MEMORABLE PIECE: With his seemingly endless supply of ideas and creativity, Charlie Girard is one of our most popular puzzle designers and the creator of fantastic & unique collage puzzles MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy beautiful works of art first hand! Use to boost skills: hand-eye coordination, motor skills, problem solving, etc SPECIFICS: Includes 1000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-Candy-Wrappers/dp/B005JAH3TC,-0.22315099502487548,67.0,0.38851610887096755,248.0,0.3697689243498818,141.0,0.4892510135135129,148.0
30,31,"LAVIEVERT Jigsaw Puzzle Roll Mat Puzzle Storage Saver Black Felt Mat, Long Box Package, No Folded Creases, Jigroll Up to 1,500 Pieces - Comes with A Drawstring Opening Design Bag",392,13.99,LAVIEVERT,https://images-na.ssl-images-amazon.com/images/I/71PgJN1WJ2L._SL1500_.jpg,"'ROLL PACKING WITHOUT ANY CREASE - To avoid creases and ensure our customers excellent user experience, Lavievert jigsaw puzzle mat comes in a roll and in a long box. You won’t be bothered by the annoying creases made by folding as the mat always stays flat.', ""A DRAWSTRING OPENING DESIGN BAG - An extra non-woven bag with drawstring opening design can be hung and keeps puzzle clean inside. Write down your children's names on cards, put them in the clear window on the woven bag to distinguish them. Or write the puzzle names on cards to easily find out which puzzle you'd like to continue to play."", 'HOLDS UP TO 1500 PIECES OF PUZZLES - 46” X 26” mat holds up to 1500 pieces of puzzles, allowing you to enjoy endless pleasure. Black color helps for easy sorting and contrast without any color confusion TWO ELASTIC BANDS FOR SECURE HOLD - Inflate the tube and roll the mat, tie two ends with elastic bands for safe storage and keep it in small space. An extra non-woven bag with drawstring opening design can be hung and stores puzzle tidily inside PACKAGE CONTENTS - 1 X Felt Mat, 1 X Inflatable Tube, 2 X Elastic Bands, 1 X Non-woven Bag. PLEASE NOTE: Puzzle is not included. Please Note：Packing box is pictured with yellow mat, but internal mat is black in fact.'",3.8,https://amazon.com/Lavievert-Jigsaw-Storage-Package-Jigroll/dp/B01A6R361G,-0.2656923076923076,13.0,0.18556194029850753,67.0,0.17639791666666668,56.0,0.39954270833333316,48.0
31,32,"MasterPieces National Parks of Amercia, Jigsaw Puzzle, Maps, 1000 Pieces",30,10.0,MasterPieces,https://images-na.ssl-images-amazon.com/images/I/81%2B6nYXYGAL._SL1088_.jpg,'National parks & animals puzzle. 1000 pieces in finished 19. 25 inch x 26. 75 inch puzzle. MasterPieces - an American puzzle & GAME company. We stand behind our products and your satisfaction. Thick puzzle board ensures a tight interlocking fit. Random cut puzzle pieces create a fun experience',3.8,https://amazon.com/MasterPieces-National-America-Jigsaw-Puzzle/dp/B06XCB5RQX,-0.23133000000000004,5.0,0.3715541666666667,12.0,0.32750833333333335,8.0,0.22297499999999998,8.0
32,33,Buffalo Games - Charles Wysocki - Proud Lil' Angler - 1000 Piece Jigsaw Puzzle,11,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/8193cCLoVuL._SL1500_.jpg,'1000 piece jigsaw puzzle',4.8,https://amazon.com/Buffalo-Games-Charles-Wysocki-Angler/dp/B07S3L7DCK,-0.03624999999999999,2.0,0.3205,3.0,0.4887,2.0,0.44001666666666667,3.0
33,34,Fright Night Halloween Jigsaw Puzzle 1000 Piece White,3,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/71Z6rOF%2BztL._UL1100_.jpg,"'Made in USA. Jigsaw puzzle includes 1000 pieces & measures 26 5/8"" x 19 1/4"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board The perfect jigsaw puzzle to build the anticipation for Halloween.'",5.0,https://amazon.com/Fright-Night-Halloween-Jigsaw-Puzzle/dp/B07HCNQH7J,,0.0,,0.0,,0.0,0.9337,1.0
34,35,Buffalo Games - Chuck Pinson Escapes - Inspirations of Spring - 1000 Piece Jigsaw Puzzle,118,9.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91%2BPseAR4IL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',3.9,https://amazon.com/Buffalo-Games-Pinson-Escapes-Inspirations/dp/B01DP0MFT0,-0.3085455882352941,17.0,0.36992875000000003,40.0,0.10370833333333333,24.0,0.5545535714285713,42.0
35,36,White Mountain Puzzles Home Cooking - 1000 Piece Jigsaw Puzzle,65,16.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81ih678U42L._SL1200_.jpg,"'Sweet creations: a cozy kitchen is brimming with lovely crockery and linens to enhance the aromas and visual pleasures of the bakery creations. A tempting treat awaits you!. 1000 piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.4,https://amazon.com/White-Mountain-Puzzles-Home-Cooking/dp/B01MZ4MM8R,-0.18065625000000002,8.0,0.36643214285714293,14.0,0.3311833333333334,17.0,0.509762962962963,18.0
36,37,Buffalo Games - Charles Wysocki - Old California - 1000 Piece Jigsaw Puzzle,101,9.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/A1KuEkq70-L._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 in. X 19.75 in Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.4,https://amazon.com/Buffalo-Games-Charles-Wysocki-California/dp/B01N1F9OUJ,-0.18376388888888887,12.0,0.36860185185185196,27.0,0.23976515151515151,11.0,0.5819067567567568,37.0
37,38,Buffalo Games - Country Life - Farm Flower Shed - 1000 Piece Jigsaw Puzzle,20,9.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91CLMCIVxXL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.0,https://amazon.com/Buffalo-Games-Country-Flower-Jigsaw/dp/B07G98YTPC,-0.192075,4.0,0.15125,8.0,0.08964375000000002,8.0,0.5318166666666667,12.0
38,39,Buffalo Games - Aimee Stewart - Candylicious - 1000 Piece Jigsaw Puzzle,15,10.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81q54cafRcL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.9,https://amazon.com/Buffalo-Games-Stewart-Candylicious-Jigsaw/dp/B07N4Q3F6X,-0.4215,1.0,0.5541267857142858,8.0,-0.17746666666666666,2.0,0.45891666666666664,3.0
39,40,Buffalo Games - Charles Wysocki - Olde Buck's County - 1000 Piece Jigsaw Puzzle,129,12.71,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91uscCRrtRL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inch. Includes bonus poster for help in solving',4.0,https://amazon.com/Buffalo-Games-Charles-Wysocki-County/dp/B0145GML0G,-0.22779500000000005,20.0,0.3050702032520326,41.0,0.22761410256410256,26.0,0.5261764583333333,32.0
40,41,White Mountain Puzzles Best Places in America - 1000Piece Jigsaw Puzzle,181,14.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81yEhpLaTkL._SL1200_.jpg,"'American beauty: take a road trip with this scenic collage puzzle and visit the best The 50 States have to offer! From the beautiful mountains to the lights of Las Vegas, there is so much to see!. 1000 piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-Places-America/dp/B00TLFTFJ2,-0.11234047619047617,21.0,0.41194492753623185,46.0,0.26436414141414144,33.0,0.49290222222222213,45.0
41,42,Ravensburger 19858 Planetary Vision Jigsaw Puzzle (1000 Piece),69,19.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91ZJ0%2B0tI3L._SL1500_.jpg,"'Finished jigsaw puzzle size is 27 inches x 20 inches. Puzzles are fun - on your own, or with family and friends. Relax from your busy life, build a beautiful image and a new memory. Ravensburger premium puzzle with Softclick technology. Take a moment to slow down and experience the pleasure of a puzzle'",4.1,https://amazon.com/Ravensburger-19858-Planetary-Vision-Jigsaw/dp/B07B7SZMYQ,-0.25459814814814813,18.0,0.345321568627451,17.0,0.3972909090909091,11.0,0.49420641025641027,26.0
42,43,"Buffalo Games - Charles Wysocki - Lilac Point Glen - 1000 Piece Jigsaw Puzzle, Multi",3,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91vtCr92VJL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the United States',5.0,https://amazon.com/Buffalo-Games-Charles-Wysocki-Jigsaw/dp/B07T32DQBB,,0.0,0.018525000000000014,2.0,,0.0,,0.0
43,44,White Mountain Puzzles The Eighties - 1000 Piece Jigsaw Puzzle,309,0.0,White Mountain Puzzles,https://images-na.ssl-images-amazon.com/images/I/913Zkta0aHL._SL1500_.jpg,"""80'S pop culture: colorful collage puzzle featuring fashion and sports, celebrities, politicians, and some of the most recognizable characters of the special era called the 80's."", '1000 piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-Eighties-Jigsaw/dp/B007AQKBWO,-0.2964672839506173,27.0,0.3089388888888888,72.0,0.3224670833333333,40.0,0.4472153629976582,61.0
44,45,"Ravensburger The Craft Cupboard Puzzle 1000 Piece Jigsaw Puzzle for Adults – Every piece is unique, Softclick technology Means Pieces Fit Together Perfectly",184,11.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/A1SEcCxegJL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",4.2,https://amazon.com/Ravensburger-Cupboard-Puzzle-Jigsaw-Adults/dp/B00LGWRPZ4,-0.25320432098765433,27.0,0.3494843103448275,58.0,0.5222408045977012,29.0,0.4766125757575758,55.0
45,46,New York Puzzle Company - Harry Potter Harry Potter Collage - 1000 Piece Jigsaw Puzzle,41,19.95,New York Puzzle Company,https://images-na.ssl-images-amazon.com/images/I/71wuCWIAnwL._SL1024_.jpg,"'Harry Potter Collage - Harry Potter Illustration by Artist Marie Grand-Pré. 1000 Piece Jigsaw Puzzle', ""Finished Puzzle Size: 19.25''x26.625''"", 'Made in the USA. Recommended Age: 7+ Years'",4.6,https://amazon.com/New-York-Puzzle-Company-Collage/dp/B07DDDSFXZ,-0.3829,4.0,0.5347142857142858,7.0,0.271995,10.0,0.5989142857142858,14.0
46,47,Bits and Pieces - 1500 Piece Puzzle Caddy-Porta-Puzzle Jigsaw Caddy - Puzzle Accessory Puzzle Table,304,69.99,Bits and Pieces,https://images-na.ssl-images-amazon.com/images/I/61lRvVndNHL._SL1000_.jpg,"'Build and store your jigsaws using this oversized and robust puzzle board The Porta-puzzle features a center work space, side panels for sorting and removable inside panels to cover your puzzle in progress for storage The unique fabric lining keeps puzzle pieces in place and also provides an ideal surface to puzzle on while being pliable for easy transportation.', ""It's easy to transport and store away to keep your house clutter free."", 'Caddy measures 25-1/2"" x 35-1/2"".'",4.0,https://amazon.com/Bits-Pieces-Puzzle-Caddy-Porta-Puzzle-Accessory/dp/B01D51CGAW,0.02984444444444445,9.0,0.1286605263157895,57.0,0.2182659817351598,73.0,0.44026522988505756,58.0
47,48,Buffalo Games - Vivid Collection - Butterflies - 1000 Piece Jigsaw Puzzle,157,10.88,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91JDWewG9aL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.3,https://amazon.com/Buffalo-Games-Collection-Butterflies-Jigsaw/dp/B00YFR1LRU,-0.21960648148148143,18.0,0.22830204678362573,57.0,0.36222651515151516,22.0,0.4916022435897434,52.0
48,49,White Mountain Puzzles Things I Ate As A Kid - 1000 Piece Jigsaw Puzzle,184,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/91A7EJjLa9L._SL1200_.jpg,"'CLASSIC MEMORIES: Causing sugar overload and making us hungry for more, the Things I Ate As A Kid is a colorful jumble of goodies assembled by Charlie Girard for a 1000-piece puzzle 1000 PIECES OF FUN: Featuring a collage of classic sweet treats and goodies, this colorful jigsaw puzzle will thrill the entire family with fun and entertainment everyone can enjoy!. A MEMORABLE PIECE: With his seemingly endless supply of ideas and creativity, Charlie Girard is one of our most popular puzzle designers and the creator of fantastic & unique collage puzzles MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy beautiful works of art first hand! Use to boost skills: hand-eye coordination, motor skills, problem solving, etc SPECIFICS: Includes 1000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.5,https://amazon.com/White-Mountain-Puzzles-Things-Ate/dp/B00SOYXJ1Q,-0.31238636363636363,11.0,0.37902756410256405,52.0,0.4232635416666667,32.0,0.512935294117647,34.0
