,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3,score_quality,score_difficulty,score_fit,score_missing_pieces,theme,art_style
336,338,339,341,343,343,343,343,347,694,695,EuroGraphics Klimt The Virgin Puzzle (1000-Piece),31,23.49,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/81YLc-yKw%2BL._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA. Made in the United States. 100% recyclable, safe, non-toxic, and printed with vegetable-based inks and Certified by the Forest Stewardship Council. Printed in Canada, made in the United States. Puzzle pieces are manufactured using the highest quality 0.07"" blueboard, offering an exact fit without fraying over time and use. Assembling puzzles improves fine motor skills and picture recognition abilities - promotes both cooperative and independent play'",4.3,https://amazon.com/EuroGraphics-Klimt-Virgin-Puzzle-1000-Piece/dp/B0039Z97TS,-0.51698,5.0,0.12584761904761904,14.0,0.2375083333333333,6.0,0.5985166666666667,15.0,0.7992583333333334,0.5629238095238095,0.6187541666666667,0.24151,licensed,collage
337,339,340,342,344,344,344,344,348,695,696,MasterPieces Candy Brands Nestle - Chocolate Collage 1000 Piece Jigsaw Puzzle,64,14.28,MasterPieces,https://images-na.ssl-images-amazon.com/images/I/81MZcgLSlrL._SL1088_.jpg,"'1000-piece puzzle measures 19.25"" x 26.75"". Indulgingly sweet images of a variety of chocolates and candies. Perfect for ages 13 and up. This is not a Candy, this is a Puzzle.'",3.4,https://amazon.com/MasterPieces-Candy-Brands-Nestle-Chocolate/dp/B01B6DREHQ,-0.10753749999999998,4.0,0.2315875,16.0,-0.02569615384615384,13.0,0.5656261904761906,14.0,0.7828130952380953,0.61579375,0.4871519230769231,0.44623125,food,collage
338,340,341,343,345,345,345,345,349,696,697,Playbill Broadway Cover - 1000 Piece Jigsaw Puzzle,57,16.08,Endless Games,https://images-na.ssl-images-amazon.com/images/I/811DmBP3LJL._SL1500_.jpg,"'ENDLESS GAMES PRESENTS: Clear off the coffee table for this family friendly 1000-piece puzzle featuring the\xa0Biggest Broadway Hits such as Cats, Kinky Boots and more! Over 19\x94 x 26\x94 finished size PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills MAKE IT MEMORABLE: Once completed, use this puzzle as the new addition to your home or office wall décor; this great piece will turn any space into something memorable FUN TO GIVE: Here is a great solution for birthday parties, party prizes, hard to buy for friends on your list or just to update your own collection. Make the most of a rainy day or spend some time together building this unique puzzle SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy chipboard. Puzzle dimensions (completed): 19 x 26 inches. 100% customer satisfaction guarantee. Made in USA.'",3.9,https://amazon.com/Playbill-Broadway-Cover-Jigsaw-Puzzle/dp/B004CHSLRQ,-0.1559,5.0,0.3802166666666668,19.0,0.3114972222222222,9.0,0.3407133333333333,15.0,0.6703566666666667,0.6901083333333333,0.6557486111111109,0.42205,food,collage
339,341,342,344,346,346,346,346,350,700,701,1000 Piece Disney Carnival Puzzle,38,17.98,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91pyfBhE53L._SL1500_.jpg,'Ravensburger Disney Carnival Multicha 1000pc Fun Adults Childs Jigsaw Puzzle',4.9,https://amazon.com/1000-Piece-Disney-Carnival-Puzzle/dp/B00HFR4NSQ,,0.0,0.3805071428571429,7.0,0.5268722222222222,6.0,0.7263333333333333,18.0,0.8631666666666666,0.6902535714285715,0.7634361111111111,,animals,collage
340,342,343,345,347,347,347,347,351,702,703,Beachfront 1000 pc Shaped Jigsaw Puzzle by SunsOut,32,17.99,SUNSOUT INC,https://images-na.ssl-images-amazon.com/images/I/71Qsbak-meL._SL1024_.jpg,'Beachfront 1000 pc Shaped Jigsaw Puzzle by SunsOut. 1000 pc Shaped Jigsaw Puzzle - Completed Size: 32.875x26.5. Puzzle Artist: Lori Schory. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.6,https://amazon.com/SunsOut-Beachfront-Shaped-Jigsaw-Puzzle/dp/B0128U7P8O,-0.009800000000000005,2.0,0.4331870370370369,9.0,0.4438166666666667,6.0,0.5631700000000001,10.0,0.7815850000000001,0.7165935185185185,0.7219083333333334,0.4951,animals,hand
341,343,344,346,348,348,348,348,352,705,706,"White Mountain Puzzles Happy Hour, 1000 Piece Jigsaw Puzzle",82,17.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81OgNJ1foHL._SL1200_.jpg,"'FLAMINGO WHIMSY: Pink flamingos engage in all sorts of beach activities while signposts indicate how far away from the real world this idyllic scene is. Enjoy a fantastic piece by Lori Schory 1000-PIECE PUZZLE: Thrill and challenge your family and friends piecing together this incredible 1000-piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy.', ""ABOUT THE ARTIST: Lori Schory's work is distinct and unique. She has a keen sense of composition, color and design. Her artwork draws upon the beauty found in nature and the humor of everyday living."", 'MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem-solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-Jigsaw-Puzzle/dp/B009XDACA8,-0.2252166666666667,12.0,0.3940452380952382,21.0,0.5157375,8.0,0.4967059999999999,25.0,0.7483529999999999,0.6970226190476191,0.75786875,0.3873916666666665,towns_and_cities,hand
342,344,345,347,349,349,349,349,353,706,707,"Ravensburger The Christmas Cupboard, Colin Thompson Jigsaw Puzzle (1000-Piece)",25,22.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91oVZ4nIGEL._SL1500_.jpg,"'Ravensburger The Curious Cupboard No.4 - The Christmas Cupboard, 1000pc Jigsaw Puzzle'",4.4,https://amazon.com/Ravensburger-Christmas-Cupboard-Thompson-1000-Piece/dp/B00YX77Y8C,-0.1497,3.0,0.3212928571428572,7.0,0.3899666666666667,3.0,0.4489166666666666,8.0,0.7244583333333333,0.6606464285714286,0.6949833333333334,0.42515,licensed,collage
343,345,346,348,350,350,350,350,354,711,712,Springbok Puzzles - Nutcracker Collection - 1000 Piece Jigsaw Puzzle - Large 24 Inches by 30 Inches Puzzle - Made in USA - Unique Cut Interlocking Pieces,97,17.5,Springbok,https://images-na.ssl-images-amazon.com/images/I/7187M3L09ML._SL1000_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship. Springbok puzzles feature unique interlocking pieces and signature piece counts - 60 piece, 350 piece and 400 piece family format. Within each Springbok puzzle no two pieces are alike making each Springbok puzzle a unique challenge. Springbok puzzle pieces are 18% thicker than the industry average. Springbok - Over 50 years of quality and innovative puzzle designs founded and manufactured in the U.S.A. Springbok puzzles are made from 100% recycled materials using soy-based inks'",3.9,https://amazon.com/Springbok-Puzzles-Nutcracker-Collection-Interlocking/dp/B00FJYKFWU,-0.32563846153846154,13.0,0.29204469696969704,33.0,0.032069444444444435,18.0,0.4424459999999999,25.0,0.721223,0.6460223484848485,0.5160347222222222,0.33718076923076923,food,collage
344,346,347,349,351,351,351,351,355,714,715,Buffalo Games - Aimee Stewart - Life Is an Open Book - Paris - 1000 Piece Jigsaw Puzzle,28,12.95,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/914WOc82g2L._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.7,https://amazon.com/Buffalo-Games-Stewart-Jigsaw-Puzzle/dp/B071R8R796,0.0439,3.0,0.2511464285714286,14.0,0.11539166666666667,3.0,0.4878121212121212,11.0,0.7439060606060606,0.6255732142857143,0.5576958333333333,0.52195,licensed,hand
345,347,348,350,352,352,352,352,356,718,719,SUNSOUT INC Bear Family Adventure 1000 pc Jigsaw Puzzle,48,15.8,SUNSOUT INC,https://images-na.ssl-images-amazon.com/images/I/71DhJm83pZL._SL1216_.jpg,"'Bear Family Adventure 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 25.5"" x 39"" Shaped. Puzzle Artist: Cynthie Fisher. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction'",4.1,https://amazon.com/SunsOut-Family-Adventure-Jigsaw-Puzzle/dp/B00BAF0FY0,-0.2059,4.0,0.3676880952380953,7.0,0.061288888888888886,6.0,0.6305088235294116,17.0,0.8152544117647058,0.6838440476190476,0.5306444444444445,0.39705,animals,hand
346,348,349,351,353,353,353,353,357,720,721,Vermont Christmas Company Cars on The Farm Jigsaw Puzzle 1000 Piece,22,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81VlR0lgvNL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board The perfect puzzle for the vintage car lover!'",4.9,https://amazon.com/Vermont-Christmas-Company-Jigsaw-Puzzle/dp/B06XB2B3GH,-0.3742,2.0,0.4824285714285715,7.0,0.6901,1.0,0.3530625000000001,8.0,0.67653125,0.7412142857142857,0.8450500000000001,0.3129,towns_and_cities,hand
347,349,350,352,354,354,354,354,358,727,728,White Mountain Puzzles Vintage Foods & Drinks - 1000 Piece Jigsaw Puzzle,20,17.95,White Mountain,https://images-na.ssl-images-amazon.com/images/I/91gOe8D%2BP%2BL._SL1200_.jpg,"'Vintage labels: enjoy the fantastic vintage food & drink jigsaw puzzle; a colorful collection of vintage food and drink labels brought to us by artist Steve Cameron 1000-Piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Make it memorable: once completed, this puzzle makes a spectacular wall art piece that will turn any space into something memorable. Use as the new addition to your kitchen or dining room Wall décor More to puzzle building: art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills Specifics: includes 1, 000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle Dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.5,https://amazon.com/White-Mountain-Puzzles-Vintage-Drinks/dp/B01M20YUJC,-0.22455,1.0,0.5144,7.0,0.4521,6.0,0.5201571428571429,7.0,0.7600785714285714,0.7572,0.72605,0.387725,food,collage
348,350,351,353,355,355,355,355,359,728,729,Vermont Christmas Company Mill Cottage Jigsaw Puzzle 1000 Puzzle,27,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81bItP6nW2L._SL1080_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality board You can practically hear the running water when putting together this nature themed jigsaw puzzle.'",4.1,https://amazon.com/Vermont-Christmas-Company-Cottage-Jigsaw/dp/B015QBAGX8,-0.1779,1.0,0.35740000000000005,7.0,0.361025,6.0,0.7214863636363636,11.0,0.8607431818181819,0.6787000000000001,0.6805125,0.41105,landscape,hand
349,351,352,354,356,356,356,356,360,729,730,Bits and Pieces - Round Jigsaw Puzzle Spinner - Puzzle Accessories- Lazy Susan Puzzle Table Surface Fits 1000 pc Puzzles - Spin Puzzle to Reach Sections You Need,85,119.99,Bits and Pieces,https://images-na.ssl-images-amazon.com/images/I/71kN%2BcZJKPL._SL1000_.jpg,"'Unique sorting, assembly, and storage system for jigsaw puzzles. Created for Puzzling ease Innovative puzzle assembly surface lets you spin the puzzle to reach the section you need Swivel system is made with ball bearings that create a smooth and steady rotation This deluxe puzzle organizer is covered with non-slip felt that helps keep your pieces secure Made of durable composite wood and solid hardwood, the Puzzle Spinner is 34 in diameter and holds puzzles up to 20"" x 27"" (most puzzles of 1000 pieces or less).'",4.3,https://amazon.com/Bits-Pieces-Spinner-Accessories-Sections/dp/B00MYHCCY4,0.5869,2.0,0.2981603174603175,21.0,0.23856125,20.0,0.4600666666666667,18.0,0.7300333333333333,0.6490801587301588,0.619280625,0.79345,animals,collage
350,352,353,355,357,357,357,357,361,731,732,Holiday Village Square Christmas Jigsaw Puzzle 1000 Piece,73,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/71AuNltiBkL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board The Christmas season is in full swing in the popular holiday puzzle.'",3.7,https://amazon.com/Holiday-Village-Square-Christmas-Jigsaw/dp/B00OKGUF7I,-0.38425,6.0,0.25464000000000003,30.0,0.2644745098039216,17.0,0.4589825757575756,22.0,0.7294912878787878,0.62732,0.6322372549019608,0.307875,towns_and_cities,hand
351,353,354,356,358,358,358,358,362,736,737,Vermont Christmas Company Dockside Dogs Jigsaw Puzzle 1000 Piece,28,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81Z43hHBfnL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board A Vermont Christmas Company Original Jigsaw Puzzle.'",4.1,https://amazon.com/Vermont-Christmas-Company-Dockside-Jigsaw/dp/B06XB1Z9BC,-0.33335,6.0,0.3636875,8.0,0.19117333333333333,5.0,0.4894216666666667,10.0,0.7447108333333333,0.68184375,0.5955866666666667,0.333325,animals,photo
352,354,355,357,359,359,359,359,363,739,740,White Mountain Puzzles Gum Wrappers - 1000 Piece Jigsaw Puzzle,114,17.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/91EgkhSegKL._SL1200_.jpg,"'VINTAGE GUM WRAPPERS: Nostalgia fans and collectors will be delighted with the Gum Wrappers; a fun collage including authentic gum wrapper designs from currents brands and some from long ago 1000-PIECE PUZZLE: Thrill and challenge your family and friends piecing together this incredible 1000-piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy ABOUT THE ARTIST: With his seemingly endless supply of ideas and creativity, Charlie Girard is one of our most popular puzzle designers and the creator of fantastic & unique collage puzzles MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.5,https://amazon.com/White-Mountain-Puzzles-Gum-Wrappers/dp/B008DJGXWO,-0.01183333333333332,4.0,0.3148344827586207,29.0,0.3428078947368421,19.0,0.5492400000000001,30.0,0.7746200000000001,0.6574172413793103,0.6714039473684209,0.4940833333333333,food,collage
353,355,356,358,360,360,360,360,364,743,744,White Mountain Puzzles To The Lighthouse - 1000 Piece Jigsaw Puzzle,75,17.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/71rnxIpo7sL._SL1200_.jpg,"'1000-PIECE PUZZLE: Bright sunshine and ocean air accentuate the floral color in this coastal image by artist Alan Giana. Bring home 1,000 pieces of fun and entertainment everyone will enjoy MAKE IT MEMORABLE: Once completed, this puzzle makes for a fantastic wall art piece that will turn any space into something memorable. Use as the new addition to your home or office wall décor.', ""ABOUT THE ARTIST: Alan Giana is one of today's most popular scenic artists. His love for nature provides him with an endless supply of country hideaways, coastal waterways, and quiet places to paint."", 'MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",3.6,https://amazon.com/White-Mountain-Puzzles-Lighthouse-Jigsaw/dp/B000VRCL68,-0.15949999999999998,2.0,0.3257305555555556,24.0,0.04585937499999998,16.0,0.5246851851851851,27.0,0.7623425925925926,0.6628652777777778,0.5229296875,0.42025,landscape,photo
